raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.810858,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.859273,0.0,118.0,0.283254429583212,0.8479104419249999,0.003103783121,0.5079034171000001,0.0023702291651999997,0.58573185518,0.016175899093952385,sub-106802_ses-10856_acq-multiband,sub-106802,ses-10856,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7662140000000001,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.848556,0.0,118.0,0.4512698775875016,1.114467901116,0.01434005052,0.9570905667,0.0045800046040000006,0.8958746074999999,0.01688680300012142,sub-130759_ses-10137_acq-multiband,sub-130759,ses-10137,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.8059,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8671129999999999,0.0,118.0,0.4603343475045342,1.14086742445,0.007369252853,0.7144838090000001,0.0039686529783,0.8107226951000001,0.018508446092707662,sub-20197_ses-10999_acq-multiband,sub-20197,ses-10999,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.808021,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8556450000000001,0.0,118.0,0.5858648769538616,1.4470805001899003,0.01843918115,1.139142595,0.004553330127,1.1036798387000002,0.02304710287898309,sub-20362_ses-11149_acq-multiband,sub-20362,ses-11149,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.744413,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.814044,0.0,118.0,0.5556829055248068,1.4162114020499998,0.00477834139,0.8856093012,0.0053109857259999995,1.1983573855,0.015452267770701644,sub-120562_ses-10666_acq-multiband,sub-120562,ses-10666,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.786363,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.843834,0.0,118.0,0.5590845503512394,1.45052103132,0.008970427326999998,0.8188064512000001,0.004514255560999997,1.0732670092,0.018909420346448817,sub-87445_ses-11153_acq-multiband,sub-87445,ses-11153,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7637689999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.856404,0.0,118.0,0.6849282781351077,1.7925687204399998,0.01364270411,1.154365478,0.004253118296000001,1.2512826214,0.01877389529900684,sub-21056_ses-11447_acq-multiband,sub-21056,ses-11447,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.778018,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8455739999999999,0.0,118.0,0.2923077737498368,0.7344493073569999,0.003599922173000001,0.4327317987,0.0024753273466,0.43618889432999997,0.016037508100072425,sub-132179_ses-10780_acq-multiband,sub-132179,ses-10780,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.785419,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.861563,0.0,118.0,0.4121292138360068,1.3353694326085,0.00545726344,0.7889616114,0.0034487347585000004,1.2214923503,0.021946025368000114,sub-81725_ses-10356_acq-multiband,sub-81725,ses-10356,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7620319999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.840232,0.0,118.0,0.5599029928116556,1.2646910418775,0.007962564006000001,1.0279509059999998,0.004140576405999999,0.9860280886,0.023065007424073487,sub-84761_ses-10278_acq-multiband,sub-84761,ses-10278,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.730252,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8408889999999999,0.0,118.0,0.5319727431651701,1.3499651605004002,0.003588785185,0.7268290583,0.005043644341,1.2154675427,0.02456798927607076,sub-129720_ses-10607_acq-multiband,sub-129720,ses-10607,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.769105,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.837354,0.0,118.0,0.6609458127110462,1.497992085795,0.00662595965,0.8111274875999999,0.0047207724422,1.2543999118,0.018711773792862988,sub-115800_ses-11253_acq-multiband,sub-115800,ses-11253,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.711671,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8251370000000001,0.0,118.0,0.6247908671488374,2.083624952355,0.03657456115,0.7736534042000001,0.02229096577,0.8466794422,0.02142611702894133,sub-90021_ses-10830_acq-multiband,sub-90021,ses-10830,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.71606,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.814248,0.0,118.0,0.5707317687821435,1.796885757985,0.05189364031000001,0.6609668867,0.022961589973,0.6740781801000001,0.016116868367817724,sub-93723_ses-10956_acq-multiband,sub-93723,ses-10956,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.743438,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.829732,0.0,118.0,0.7085488309366991,1.6442334018350004,0.007768266369,1.140179368,0.0028413867109999998,1.4120683406,0.022338675488703386,sub-20963_ses-11414_acq-multiband,sub-20963,ses-11414,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.768583,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8340549999999999,0.0,118.0,0.5822633291169427,1.4119593143600002,0.006103573367,0.7227710472999999,0.003920854651599999,1.1359149319,0.0234130897447548,sub-102041_ses-10603_acq-multiband,sub-102041,ses-10603,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.740116,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.812895,0.0,118.0,0.6236010487505556,1.4155450512049996,0.005463825073,0.7751997073000001,0.0050155170717100005,1.2780882631000001,0.015757941343777268,sub-105176_ses-10571_acq-multiband,sub-105176,ses-10571,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7523350000000001,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.823109,0.0,118.0,0.5181310794976769,1.410641899355,0.002622098196,0.7678907701000001,0.003283738624,1.1490944581,0.0166844532530396,sub-109646_ses-10608_acq-multiband,sub-109646,ses-10608,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.779822,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8372149999999999,0.0,118.0,0.5461846605131796,1.4815520489699996,0.002943787025,0.7991455658999999,0.002832189319,1.2668782135,0.016644736057499273,sub-83372_ses-11230_acq-multiband,sub-83372,ses-11230,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.791359,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.854678,0.0,118.0,0.43358013597726397,0.979123381475,0.01070464682,0.5806389546,0.0052475634727,0.6673184682999999,0.015907962401387844,sub-93517_ses-10932_acq-multiband,sub-93517,ses-10932,,acq-multiband,,,
