"","study","subject","pipeline","index","fwhm","scheme"
"1250","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",10,4.18761002030928,"DSI 258"
"1251","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",11,4.17444575202987,"DSI 258"
"1252","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",12,4.17804460349471,"DSI 258"
"1253","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",13,4.18800506600701,"DSI 258"
"1254","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",14,4.18116027953125,"DSI 258"
"1255","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",15,4.18201955345248,"DSI 258"
"1256","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",16,4.18072684820654,"DSI 258"
"1257","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",17,4.18707194185689,"DSI 258"
"1258","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",18,4.17004841788809,"DSI 258"
"1259","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",19,4.16864461157059,"DSI 258"
"1260","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",20,4.18538474766491,"DSI 258"
"1261","DSI 258","18c4659389ca199d300257edf144b34f133f085eb940329ce238b593c73e42c4","Raw",21,4.17569518844721,"DSI 258"
"1262","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",0,4.17924929803888,"DSI 258"
"1263","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",1,4.17749130750965,"DSI 258"
"1264","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",2,4.19039839083446,"DSI 258"
"1265","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",3,4.1861168750742,"DSI 258"
"1266","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",4,4.18479653346881,"DSI 258"
"1267","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",5,4.18366240585526,"DSI 258"
"1268","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",6,4.18109926794105,"DSI 258"
"1269","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",7,4.18884619000497,"DSI 258"
"1270","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",8,4.17938867042099,"DSI 258"
"1271","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",9,4.18705578858044,"DSI 258"
"1272","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",10,4.18714968247901,"DSI 258"
"1273","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",11,4.18191128971112,"DSI 258"
"1274","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",12,4.19220888297492,"DSI 258"
"1275","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",13,4.18700487417971,"DSI 258"
"1276","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",14,4.19534136898992,"DSI 258"
"1277","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",15,4.1959113934822,"DSI 258"
"1278","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",16,4.18433252128764,"DSI 258"
"1279","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",17,4.2013659925235,"DSI 258"
"1280","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",18,4.17924907491737,"DSI 258"
"1281","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",19,4.19906340212293,"DSI 258"
"1282","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",20,4.1961146969575,"DSI 258"
"1283","DSI 258","f67791bbe4ecf20118668697db5ee11c9cac7327145049816f2cec665b121cbf","Raw",21,4.18716488809075,"DSI 258"
"1284","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",0,4.25794963631218,"DSI 258"
"1285","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",1,4.40250318193681,"DSI 258"
"1286","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",2,4.2680888612406,"DSI 258"
"1287","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",3,4.27684460171065,"DSI 258"
"1288","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",4,4.31146907167108,"DSI 258"
"1289","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",5,4.31279934811762,"DSI 258"
"1290","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",6,4.30248034431598,"DSI 258"
"1291","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",7,4.26647439490195,"DSI 258"
"1292","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",8,4.28223190351318,"DSI 258"
"1293","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",9,4.27448921918608,"DSI 258"
"1294","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",10,4.31325019650026,"DSI 258"
"1295","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",11,4.31789546897463,"DSI 258"
"1296","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",12,4.27557368597112,"DSI 258"
"1297","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",13,4.35362182147254,"DSI 258"
"1298","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",14,4.32124413671077,"DSI 258"
"1299","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",15,4.32707653174157,"DSI 258"
"1300","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",16,4.32568440819004,"DSI 258"
"1301","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",17,4.30361667077683,"DSI 258"
"1302","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",18,4.30422376755019,"DSI 258"
"1303","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",19,4.32513338817188,"DSI 258"
"1304","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",20,4.31213618637915,"DSI 258"
"1305","DSI 258","be246071f9c2514c92b81fe57e5cea6643f95dfa35f32b35e47409ac8b18d8ff","Raw",21,4.3417673199983,"DSI 258"
"1306","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",0,4.18356049907754,"DSI 258"
"1307","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",1,4.20954566769131,"DSI 258"
"1308","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",2,4.23057318332548,"DSI 258"
"1309","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",3,4.20977983739706,"DSI 258"
"1310","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",4,4.20071052505063,"DSI 258"
"1311","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",5,4.23003698888166,"DSI 258"
"1312","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",6,4.23434274474578,"DSI 258"
"1313","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",7,4.22667931119274,"DSI 258"
"1314","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",8,4.23294653842567,"DSI 258"
"1315","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",9,4.22971837021471,"DSI 258"
"1316","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",10,4.20215233146597,"DSI 258"
"1317","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",11,4.22344294339413,"DSI 258"
"1318","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",12,4.22660803310229,"DSI 258"
"1319","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",13,4.22833089328217,"DSI 258"
"1320","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",14,4.28421526029694,"DSI 258"
"1321","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",15,4.30504817559786,"DSI 258"
"1322","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",16,4.25774423742642,"DSI 258"
"1323","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",17,4.19940100921685,"DSI 258"
"1324","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",18,4.20420609147776,"DSI 258"
"1325","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",19,4.26837209663086,"DSI 258"
"1326","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",20,4.28157832846208,"DSI 258"
"1327","DSI 258","37287a9bf7581b71bf1d2f764657c5125e301fa70d316472ec1d7b1bde47850a","Raw",21,4.27906498501778,"DSI 258"
"1328","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",0,4.32624115055966,"DSI 258"
"1329","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",1,4.32564577315693,"DSI 258"
"1330","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",2,4.33354244661065,"DSI 258"
"1331","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",3,4.33960071477314,"DSI 258"
"1332","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",4,4.27943801214124,"DSI 258"
"1333","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",5,4.28309507890125,"DSI 258"
"1334","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",6,4.28233662224932,"DSI 258"
"1335","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",7,4.33082555010911,"DSI 258"
"1336","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",8,4.26352561137965,"DSI 258"
"1337","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",9,4.28369044404905,"DSI 258"
"1338","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",10,4.28483188506223,"DSI 258"
"1339","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",11,4.27010231238795,"DSI 258"
"1340","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",12,4.34436402962991,"DSI 258"
"1341","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",13,4.34502222154129,"DSI 258"
"1342","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",14,4.25560538161496,"DSI 258"
"1343","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",15,4.27702575673132,"DSI 258"
"1344","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",16,4.32778964492118,"DSI 258"
"1345","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",17,4.35908619089567,"DSI 258"
"1346","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",18,4.29420006189193,"DSI 258"
"1347","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",19,4.29183255152573,"DSI 258"
"1348","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",20,4.34753225110101,"DSI 258"
"1349","DSI 258","76fe6b862d45fe7cb23d88e174ddad66ce6bf0f4adcbd5012af1f48b04f1fc0f","Raw",21,4.28177885400771,"DSI 258"
"1350","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",0,4.30769398017894,"DSI 258"
"1351","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",1,4.30121423767815,"DSI 258"
"1352","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",2,4.32590144201168,"DSI 258"
"1353","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",3,4.32429468932821,"DSI 258"
"1354","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",4,4.3289321996428,"DSI 258"
"1355","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",5,4.3106666605054,"DSI 258"
"1356","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",6,4.3134652890695,"DSI 258"
"1357","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",7,4.32890807705008,"DSI 258"
"1358","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",8,4.32783869418039,"DSI 258"
"1359","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",9,4.3231032159055,"DSI 258"
"1360","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",10,4.31387755592281,"DSI 258"
"1361","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",11,4.32166652707036,"DSI 258"
"1362","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",12,4.32434185783665,"DSI 258"
"1363","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",13,4.32683759134676,"DSI 258"
"1364","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",14,4.3178040962257,"DSI 258"
"1365","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",15,4.31779648346682,"DSI 258"
"1366","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",16,4.30574572769781,"DSI 258"
"1367","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",17,4.38640693523684,"DSI 258"
"1368","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",18,4.37943648009758,"DSI 258"
"1369","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",19,4.31484432417289,"DSI 258"
"1370","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",20,4.314894604452,"DSI 258"
"1371","DSI 258","9635e01b7d5c49292f595168b3fbfef35cc3cd46e0c459a18ebb881544647cfa","Raw",21,4.31297209012716,"DSI 258"
"1372","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",0,4.233955367572,"DSI 258"
"1373","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",1,4.32990680937856,"DSI 258"
"1374","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",2,4.21885923564131,"DSI 258"
"1375","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",3,4.22913584089538,"DSI 258"
"1376","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",4,4.23299248414112,"DSI 258"
"1377","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",5,4.22595803216471,"DSI 258"
"1378","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",6,4.32905659962437,"DSI 258"
"1379","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",7,4.30482732070023,"DSI 258"
"1380","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",8,4.34095102139563,"DSI 258"
"1381","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",9,4.24980593336242,"DSI 258"
"1382","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",10,4.25614451765565,"DSI 258"
"1383","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",11,4.23284773125461,"DSI 258"
"1384","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",12,4.34923817665497,"DSI 258"
"1385","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",13,4.32166306809389,"DSI 258"
"1386","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",14,4.23127776624437,"DSI 258"
"1387","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",15,4.23862578854708,"DSI 258"
"1388","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",16,4.23857930868362,"DSI 258"
"1389","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",17,4.22997724053441,"DSI 258"
"1390","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",18,4.32004360482834,"DSI 258"
"1391","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",19,4.25430102618939,"DSI 258"
"1392","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",20,4.26200124083361,"DSI 258"
"1393","DSI 258","9421f554a8f5f0201574424b3af0a02cdda387960ee1d20117a7ea7bc9f2905b","Raw",21,4.25311361868407,"DSI 258"
"1394","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",0,3.99959887880486,"DSI 258"
"1395","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",1,3.99295977169516,"DSI 258"
"1396","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",2,4.00814853425271,"DSI 258"
"1397","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",3,3.99955306830537,"DSI 258"
"1398","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",4,4.00438273857939,"DSI 258"
"1399","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",5,3.98940643550019,"DSI 258"
"1400","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",6,4.00428448557796,"DSI 258"
"1401","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",7,4.00185814758048,"DSI 258"
"1402","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",8,3.99801352353046,"DSI 258"
"1403","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",9,4.01308211129673,"DSI 258"
"1404","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",10,4.01867719448777,"DSI 258"
"1405","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",11,3.99577671589807,"DSI 258"
"1406","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",12,4.01480261875881,"DSI 258"
"1407","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",13,4.01119673027051,"DSI 258"
"1408","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",14,4.01236553603161,"DSI 258"
"1409","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",15,4.01079318222901,"DSI 258"
"1410","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",16,4.0107110130561,"DSI 258"
"1411","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",17,4.01196223429419,"DSI 258"
"1412","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",18,4.01092239541934,"DSI 258"
"1413","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",19,4.0164063650064,"DSI 258"
"1414","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",20,3.99247967278055,"DSI 258"
"1415","DSI 258","ae1f1ad39459de44c39fad5964ab3674ab77bc0083408254e6fbc8d698b744a4","Raw",21,4.00620429844096,"DSI 258"
"1416","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",0,4.03458156498621,"DSI 258"
"1417","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",1,4.04012925772842,"DSI 258"
"1418","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",2,4.0314218876553,"DSI 258"
"1419","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",3,4.0694022373085,"DSI 258"
"1420","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",4,4.05885305653909,"DSI 258"
"1421","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",5,4.04547924339294,"DSI 258"
"1422","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",6,4.07754801522545,"DSI 258"
"1423","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",7,4.08966763019408,"DSI 258"
"1424","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",8,4.08320974076346,"DSI 258"
"1425","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",9,4.09142231870103,"DSI 258"
"1426","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",10,4.09032348643024,"DSI 258"
"1427","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",11,4.08003438856893,"DSI 258"
"1428","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",12,4.08912589598245,"DSI 258"
"1429","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",13,4.10588669799709,"DSI 258"
"1430","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",14,4.10930769956577,"DSI 258"
"1431","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",15,4.10462408866283,"DSI 258"
"1432","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",16,4.09429186149368,"DSI 258"
"1433","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",17,4.11531005643403,"DSI 258"
"1434","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",18,4.10954237196959,"DSI 258"
"1435","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",19,4.11404611362473,"DSI 258"
"1436","DSI 258","e9cb8f382b08c176816052535c8aff8de6cd11c3fe2a12961451040c736ffd5b","Raw",20,4.07800922567512,"DSI 258"
