"","subject","qc","fwhm","scheme","pipeline"
"739","08b11a2a10d07719e221137477dfa9379980faa4fa3a90550462d1ed5a23a9e4",0.851962,5.84444215423,"ABCD","PreviousPipeline"
"740","1c4688869901dac5a538de6d47911363dcc26ac2da9c54b89cadb718bc608180",0.457733,5.16374181892,"ABCD","PreviousPipeline"
"741","26f8098201d72e7a0c13b4c6521836446f2ce8d6cd570a3da49d14679f47efc3",0.638377,5.09981544728,"ABCD","PreviousPipeline"
"742","8f58492cb63461ea1dee25695f4fbb9c8325705b56b44db09eabab4927959160",0.689274,5.54241020461,"ABCD","PreviousPipeline"
"743","67e00995a978ec567a8ac06c24a86b725891e005b67ce9793765f0972cd1f54e",0.837848,5.6123737171,"ABCD","PreviousPipeline"
"744","746ebab2b2742304ebab92bd21e87d0e8b2d27126b6bd47706378f1022b01994",0.715857,5.51348066241,"ABCD","PreviousPipeline"
"745","804ce7170a644cca3598306169ace844d8b715d9a126461ce0c7e00f9e487e31",0.760314,5.1381816127,"ABCD","PreviousPipeline"
"746","5b68c3f8334f94f68f6d7d43962ca638a69bc274e15b5ec2a8df17471fe8a423",0.875943,6.4285563463,"ABCD","PreviousPipeline"
"747","a08ecc972da2c8e6786bc3acc8cf76ed2b007a27a9cf20317540f5c78bc24818",0.625238,4.78833201527,"ABCD","PreviousPipeline"
"748","1b11d6a258ed189cc6b502ceccdced11d5641ccdd132e7fac34673a9c29af7d5",0.63554,4.88314710353,"ABCD","PreviousPipeline"
"749","d1f16699ce69f1b75095d2d25a806da7723a8ac0acf6eafee7d3b8836ec64b46",0.629753,5.020664464,"ABCD","PreviousPipeline"
"750","039ace0b6e20ad515ff2fac4542ddd8d94731dcde7823c0ce019d0ee43a44c8c",0.608601,5.37585909722,"ABCD","PreviousPipeline"
"751","1edfd7a938b147cb96f93d7321b781f620358d109f3bf1b11447ec2d8841976a",0.775198,5.48338914803,"ABCD","PreviousPipeline"
"752","a7dff4044b80101be1588ad01dbf4610e771bc79bb9fefc51a63313ac0343f42",0.682579,5.34318491029,"ABCD","PreviousPipeline"
"753","dcbe60b3a75ce0de7578f76ad85d86d23f67b15a7ecbf8f1030449493d8b4368",0.603964,5.16339092883,"ABCD","PreviousPipeline"
"754","659c84dce874100a92cdd59129c11b59d52f974c9654761ce2fd40a604be323a",0.821912,5.51851704826,"ABCD","PreviousPipeline"
"755","2beb5d5327dbb3dae138dd03282f4330421570cca3cf4d7395b347a73add1903",0.682134,5.02990242782,"ABCD","PreviousPipeline"
"756","50fdaf89022bb3440c113fdf37fec9179e2b7f8c5e2e743db755e8406815904e",0.806717,5.13789572499,"ABCD","PreviousPipeline"
"757","5a356fc5a3cbee08a5e767bf0e15b73927004ac828d2feab40ec00f1163be4b6",0.647816,4.98723595583,"ABCD","PreviousPipeline"
"758","511b26278a9735af4c475100714a6bb2b40b7eebe22b1c5248ec926334a66ad4",0.676471,4.78368387979,"ABCD","PreviousPipeline"
"759","b9beab783fa03083b1a6945e7b854376c3617ff6d86656539821149190ed71eb",0.689431,4.37255030658,"ABCD","PreviousPipeline"
"760","a49b1837fb4cc275c90ca4fcbb5c095d8a87301e4cda876c949f4159bee8aebc",0.692737,4.96513481997,"ABCD","PreviousPipeline"
"761","5ef5c3b10828dbec2bb821075547b788d7ef9f7b1c2620646314f3061f0252d2",0.638421,4.42377665138,"ABCD","PreviousPipeline"
"762","6cb8babe6c57534389d7a8f4919bff99f7ac8ab82179f9573a1f99d3c92ff23c",0.665462,4.64286326813,"ABCD","PreviousPipeline"
"763","cf940e3c8b48ac02c4629503e1c4d667c04e87cc848d31a095d09e6d491013b8",0.695698,5.80947054777,"ABCD","PreviousPipeline"
"764","b1e86d0a942ff571ecfef1c620d07a4d0d8ce0e4456d14e71df450730c06267c",0.762723,5.48712806642,"ABCD","PreviousPipeline"
"765","f1e3c77f8afa834c23b4b6a6fdccac0650a4ffe8c04896fda3f95ebf9735015d",0.854493,5.81804419084,"ABCD","PreviousPipeline"
"766","2b8a384c5f75d714eb8443b7ea090ec297f0e830f9a586b76f3e9994401923a3",0.446781,6.66948358588,"ABCD","PreviousPipeline"
"767","84f387187468ea0ba997bf5b47b1f5c0a445727db65aa74985095e8c18c682ff",0.700127,5.05933340903,"ABCD","PreviousPipeline"
"768","1abc58bb70581ccf279f485737ef2f73f23c29ef13c61cf4e3551d99d8ade740",0.766574,5.55381604775,"ABCD","PreviousPipeline"
"769","86a8e5bd39f759e6b025fb78954bad74dd3e26da9889a0beb22e2772c48b9827",0.769369,4.68771503316,"ABCD","PreviousPipeline"
"770","465a7bbae8219d3c63780ab5379512ee14aae7ed19d4d0a5d5b0dfe8d47d3a65",0.805278,5.1678960057,"ABCD","PreviousPipeline"
"771","37a7f1e38e1ba67d14b7917097d937942771b3029a04c2fdc6821bcfe73f6ee1",0.864567,5.89382012546,"ABCD","PreviousPipeline"
"772","b4252acba8350f0de50e1016114c499904a87777fcadb3673891c21b9366732b",0.740745,4.47032253792,"ABCD","PreviousPipeline"
"773","7b3c03db7c3b3e1be1b5423740af1428ad4835f2e2440e54fd94bf72b35c3496",0.819782,5.4406337927,"ABCD","PreviousPipeline"
"774","7cfb92fcd2bd67f495e84e87590d82db7a14a45e7341a3a26bba33a028ff9fe1",0.622183,4.6880247415,"ABCD","PreviousPipeline"
"775","b4a5bec27cef2a28b947f77bbe81f0ac24ba0800b1487d21f0a1c23672495719",0.635029,5.13202967061,"ABCD","PreviousPipeline"
"776","58c95953f66db37fa68e2230967a1619ee66cbf218b5ed984fe5e658ec23e8ca",0.779056,5.43239558039,"ABCD","PreviousPipeline"
"777","69052aebe92664994e9dfa6bef1288f42900780a25e0ee9638bcf2c3ac35cebb",0.725221,4.36069287942,"ABCD","PreviousPipeline"
"778","7606a8d5732da3790ec2a1dda32356a8a55da388f06a2ee92e61ede58730770a",0.624259,4.99848992362,"ABCD","PreviousPipeline"
"779","c545d7aa09753df11f56c42f28b4b83675fb299a7920e4f101f417c607543c32",0.644674,5.02208588863,"ABCD","PreviousPipeline"
"780","39f7ede5b352f33e0d1773b589ffcd7be75da6270973be5b00da078051ccb32d",0.755539,4.89549488489,"ABCD","PreviousPipeline"
"781","f8cd2bfa0c6ec0df6254e7e3b111e5074caea85df99705a99d8be4ee56e18a2e",0.655587,4.84771161264,"ABCD","PreviousPipeline"
"782","b17a43a1792c557eb3e644ab263e81340af35ad277e0b29ee0e9e5084ce70f88",0.864558,5.54894319252,"ABCD","PreviousPipeline"
"783","48bc66b76df2ddacbc62e51d10bd27293133f4ccfc2401149d6c7de167bba0d9",0.836256,5.68923242067,"ABCD","PreviousPipeline"
"784","bc53e270e146c120636de9d891bfd81c07fc55d2958d2939c73adfae66feb8e4",0.830216,5.13585962346,"ABCD","PreviousPipeline"
"785","226885e203275daecb005d08f112adc6ffc0fb3354ef8ccdd7234cd3e8033876",0.719243,5.36090357925,"ABCD","PreviousPipeline"
"786","4948faf10af1c34e421f3daabffc3b5eea64959ee48ea4e5bdd3cb4ee76a5c6a",0.847515,6.13674992047,"ABCD","PreviousPipeline"
"787","1f816a3a07496f4b3219b5c1a56b0b44b969f8f73c6da18f06b82e5a886dd95f",0.744394,4.85720604901,"ABCD","PreviousPipeline"
"788","9e86ecf6e6d3ca43905c68a5aebc1a4780d4f93c237bafb9066683c82fcc6c34",0.713336,5.44939436647,"ABCD","PreviousPipeline"
"789","b5e479fd2e3b93bc3021a8cb843f4b21e2554692089c2eff53a95afa9d3c3a10",0.629485,4.81405037192,"ABCD","PreviousPipeline"
"790","437c6c32a3c702ee2f728b77987611237fef2df8bc8ecc776dbdc76ed6c1ddaf",0.760282,5.55341518346,"ABCD","PreviousPipeline"
"791","272d81bb6cf493847cce225362046291461a4d84d4e26dfcd632e890874e70a8",0.755175,4.87402972697,"ABCD","PreviousPipeline"
"792","1b6ac72fad50e9526edada10d48cc5636ccfe70e139cd3ad12e0a1bbf6b6305a",0.798651,4.96853889793,"ABCD","PreviousPipeline"
"793","398a102455084ad42ce2c3b05d2db41ac44c9f62c4d3eba256275547a65ff4f5",0.826663,6.06203269727,"ABCD","PreviousPipeline"
"794","f4a0c6b32b1bf093a96034d47044e9a02d1f600700116dc729fd0e5d7541a9d5",0.660928,4.83777396677,"ABCD","PreviousPipeline"
"795","d5bd0b8159f21c3269da5628622f41a0fc4b9c00c718b055390db04c1eda94b1",0.705842,4.98569150172,"ABCD","PreviousPipeline"
"796","6f842e5d961e90e11f4b156cb0ac6633d98e9dbef5deb2c86ddb7a763f889a6f",0.829317,5.03677827339,"ABCD","PreviousPipeline"
"797","3c50042831af77ca14b3b477b1725b8f05f8d0aa2086e9d62bd8da0a8e0458b6",0.570108,5.01094768367,"ABCD","PreviousPipeline"
"798","4b7bf65b56ff33cab6b39384558e2253c62dc74cdb53a7a65a76515e733796da",0.757379,4.99814208426,"ABCD","PreviousPipeline"
"799","1d8a10a2cd4cf9c31a5a6e4197959a365f970fe69aaaf8b299bf1095018b46c9",0.781975,5.43444540766,"ABCD","PreviousPipeline"
"800","dbfad5a23cc5a32969d375231aa5ca60e282b8318414dd59142b01566d00e19c",0.775921,5.52206264439,"ABCD","PreviousPipeline"
"801","b6db2273ed6699095c63ee0357ffa1cdd52ebcf92a9611f618127a2362fed2d7",0.876204,6.05829636656,"ABCD","PreviousPipeline"
"802","aba9d5e55800eb5b02e80099f9ed1cbed6d8c730268a835e1ac026de30dadf2d",0.599068,4.83854160033,"ABCD","PreviousPipeline"
"803","8f5725c0943929e6308a16ff70d6d3ccda3e0b1165d04c9ba418b32ea5d44272",0.721286,4.76064782049,"ABCD","PreviousPipeline"
"804","be910fa0e505f1eb448de8f951a95cb0817b316eb9b830889fef1486d99a14a7",0.807511,5.11319970033,"ABCD","PreviousPipeline"
"805","8d341787194111cb8ffca6fd207ffb1911b2068e6d30cef4dc03ee3b35e4b6be",0.695736,4.94729364182,"ABCD","PreviousPipeline"
"806","5571e848fdd3f92b888dc66844531bd1e632fad4d2fc6d849449234e43c3bd58",0.826472,6.31318359322,"ABCD","PreviousPipeline"
"807","88ab6efdf2dac4a5da550f1c5b330d745716ea4f22fabda5c45bb056c7cc192d",0.839412,6.0874161329,"ABCD","PreviousPipeline"
"808","fc06a2e1aa372629578b2e0626079d0f854b04cba3838ac4329a674659254bdf",0.803829,5.07239991235,"ABCD","PreviousPipeline"
"809","299deba5f677ff6f456a66a2a1473abf95a3da01e473ed834ec60cc47924fccd",0.846834,5.66003734546,"ABCD","PreviousPipeline"
"810","ba69f0ec4f822aa9d2cb28d1f3c2a64f24a25b9e845bdeb032c872ad423cf35e",0.826749,4.20234100018,"HBN","PreviousPipeline"
"811","32539e090c916d070ab9860f7721c546d5d204c210704293a6bdfbee7c80f5ff",0.838208,4.37670345503,"HBN","PreviousPipeline"
"812","5d75b7498500c989b7de9394c235a809ba996e0ecdb92079d141bc536a22ee7c",0.837753,4.11886490153,"HBN","PreviousPipeline"
"813","f551283244478f3f142d81741ee6e216273a9e2ac402ddd21e5ec58a0b9c6588",0.782537,4.19549067479,"HBN","PreviousPipeline"
"814","63204024609bb7a9f8a2a678837bc7b1fef1d2cafbac83dfe5afcda25e5e9464",0.787081,4.0716405788,"HBN","PreviousPipeline"
"815","1d97f5c9f59266021708031d1392349dc8fbf6973640ca3beea3435e8d5c207c",0.824625,4.19448258517,"HBN","PreviousPipeline"
"816","5d91349756155e4df86fa93784031653ab1cb844c5d30a0d3e23c562e4fc58ef",0.798321,4.49648283688,"HBN","PreviousPipeline"
"817","7e0178d5d1315fb636267deb23dbff7d1a42380d16f469b4acbaa32078ac5d4b",0.859343,4.52347595055,"HBN","PreviousPipeline"
"818","5e314b8976bf2b542b6884bcdb90b6abf41550e55f338e47c5633b50d70844c2",0.692759,4.02015448296,"HBN","PreviousPipeline"
"819","70792569dda509cbbf2c3e873a2f45c7e812e856c55c08d93b5b0b8bb549881d",0.768219,4.67543113709,"HBN","PreviousPipeline"
"820","18e4bff79de516c3e19cc834aca5e697069ab9aeffefa5ca25d12d6c98a3aa64",0.796521,4.12438946334,"HBN","PreviousPipeline"
"821","3b5590a737b7e43267168d220371c7c1dd4a59677f472e893d54563a4f9cb9c7",0.802482,3.87558485965,"HBN","PreviousPipeline"
"822","cc396773f6b5f529eda0eb28e952455986ce10818d97bbf26f40462c3530f893",0.800531,4.14113744621,"HBN","PreviousPipeline"
"823","a60065b8d725e82cf23623a44047ef2191f0b17d0a5bde72ab76bcd7a5a209c4",0.795319,4.24281937295,"HBN","PreviousPipeline"
"824","6675bc5fdf613d221450b71ff815541d24bd350b7875ddd0aa713834457b09cf",0.786822,3.86097269734,"HBN","PreviousPipeline"
"825","6cde5529941a51e386fd1e72a2730b841e1b236b64710dcae09fc65388c71b0e",0.828279,4.30694195311,"HBN","PreviousPipeline"
"826","5b451cfe82e1ac78afa04d3a1dde8338b6e5589f7342ea2bbf81f3e536f2da66",0.850692,4.40400156054,"HBN","PreviousPipeline"
"827","b705a95d6d1da922d89ef60f45aca91a05ab09a17ddc06305d7774a505293f53",0.753671,4.3369539853,"HBN","PreviousPipeline"
"828","58ea97291436e77297623a621c51e2fa4ce57099b819db343777680da6adef66",0.829499,4.24803640996,"HBN","PreviousPipeline"
